item_name,choice_description,quantity,item_price1
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chips and Guacamole,,2,8.9
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",1,8.75
Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",1,8.75
Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, Rice]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Veggie Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Veggie Bowl,"[Roasted Chili Corn Salsa, Fajita Vegetables]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]",1,8.75
Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Veggie Soft Tacos,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, Rice]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Veggie Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",1,8.75
Chicken Salad Bowl,"[Roasted Chili Corn Salsa, Cheese]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",1,8.75
Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese]]",1,8.75
Chicken Crispy Tacos,"[Fresh Tomato Salsa, Lettuce]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",1,8.75
Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans]]",1,8.75
Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]]",1,8.75
Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Cheese]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, Fajita Vegetables]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,[Fresh Tomato Salsa],1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans]]",1,8.75
Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Black Beans, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, Rice]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",1,8.75
Chicken Bowl,[Fresh Tomato Salsa],1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",1,8.75
Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]",1,8.75
Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, Rice]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Veggie Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",1,8.75
Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, Cheese]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]",1,8.75
Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Veggie Burrito,[Tomatillo Green Chili Salsa],1,8.75
Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, Fajita Vegetables]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Cheese, Sour Cream]]",1,8.75
Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Crispy Tacos,"[Fresh Tomato Salsa, Fajita Vegetables]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese]]",1,8.75
Veggie Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, Cheese]",1,8.75
Veggie Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Veggie Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Salad Bowl,"[Fresh Tomato Salsa, Fajita Vegetables]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Cheese]]",1,8.75
Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, Rice]",1,8.75
Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",1,8.75
Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",1,8.75
Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",1,8.75
Veggie Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",1,8.75
